,time,lat,lon,SST,LISST_small,LISST_medium,LISST_large,Chl_fl,Scattering,CDOM_fl
2330,2017-06-11T08:31:16,30.298519402217607,-158.000595280978,22.807783018297602,0.0362102624266858,1.02376307368092,0.332103507373349,0.0826839075630253,5.9157967594538e-05,1.57905171428571
2331,2017-06-11T09:15:22,30.1792807457773,-158.002420291087,22.7798841284434,0.037800481059643,0.960490962494667,0.248517678818356,0.0813700840336135,5.96388138655463e-05,
2332,2017-06-11T09:20:47,30.1651020730627,-158.002525551116,22.787689343826102,0.0357504989135487,1.00795902290972,0.3613510059800529,0.0820836302521009,5.89612462184875e-05,
2333,2017-06-11T09:26:12,30.1499913669198,-158.002491413203,22.795239234359602,0.0371224465266383,0.993521498224973,0.291354541551798,0.08414621848739501,5.756955882352939e-05,
2334,2017-06-11T09:31:38,30.134743720128107,-158.002196221984,22.8043690976865,0.0370532988084413,0.9645107302759292,0.331316583280774,0.085914756302521,6.0844627058823705e-05,
2335,2017-06-11T09:37:03,30.1195232935755,-158.00197975118098,22.8132881661937,0.0359678274741962,0.987878130508814,0.367583650875387,0.0854016806722689,5.88139547899162e-05,
2336,2017-06-11T09:42:28,30.1043178232798,-158.0017290451,22.795380428984604,0.0360718008488864,0.996200651506355,0.3261635809042009,0.0896410084033614,5.99402558823531e-05,
2337,2017-06-11T09:47:54,30.0890533191786,-158.001425740193,22.8046301018851,0.0379609366683434,1.06152295154335,0.33744162762081603,0.093274487394958,6.01030255462184e-05,
2338,2017-06-11T09:53:19,30.073894256464897,-158.001119560204,22.826660017296906,0.0353144440237096,1.12082337322985,0.4189316645137349,0.0993821848739496,6.08576684873951e-05,
2339,2017-06-11T09:58:44,30.0585997987218,-158.000730357723,22.8322956048339,0.0368236520433256,1.18070280402367,0.332676721680401,,,1.5651657142857098
2340,2017-06-11T10:04:10,30.043324824582506,-158.000598836598,22.844282789963106,0.0350291235641543,1.08207814188281,0.33750934632883506,0.0907727084680026,5.844444012605e-05,1.56346634920635
2341,2017-06-11T11:15:22,29.8458953643331,-158.00118178523002,22.8887581123488,0.0350564196104112,0.9801539345670748,0.26857374643972304,0.0858756302521009,5.48965172268906e-05,
2342,2017-06-11T11:20:47,29.8327382627816,-158.001204032899,22.8610539397095,0.0356053902918164,1.01860107722773,0.325439465388373,0.0862971428571429,5.6024081848739406e-05,
2343,2017-06-11T11:26:12,29.8195869289469,-158.001204876738,22.8529023235228,0.0339312778994258,1.0189607601488702,0.32777798759235605,0.0891287394957983,5.6457201680672303e-05,
2344,2017-06-11T11:31:38,29.805458375350298,-158.001005906335,22.831867788424397,0.0329858211773167,1.02812819088136,0.451831954631407,0.0932381848739496,5.6201697983193296e-05,
2345,2017-06-11T11:37:03,29.7906634522184,-158.000614453319,22.8250570635021,0.0365150161544949,0.977805744768389,0.337543529077681,0.0910067899159664,5.64394220168068e-05,
2346,2017-06-11T11:42:28,29.775941627262203,-158.000322145222,22.8082317676666,0.0371392836569027,0.9221742030662908,0.27758242865745697,0.0890531092436975,5.615756470588221e-05,
2347,2017-06-11T11:47:54,29.761045975507397,-158.000332826476,22.827066479236397,0.0383560535895927,0.93695464843641,0.23728251516528195,0.092282218487395,5.39993662184872e-05,
2348,2017-06-11T11:53:19,29.746149549458,-158.000470793934,22.845293268613897,0.0373112551661812,1.01448124808304,0.301460822125743,0.0929031932773109,5.5169078571428294e-05,
2349,2017-06-11T11:58:44,29.7313634630822,-158.000729203045,22.8682614298045,0.035164924582588,1.03283215864523,0.34097921841980605,,,1.54972
2350,2017-06-11T12:04:10,29.716569812024602,-158.000911712477,22.8645949466769,,,,,,1.5609028286637898
2351,2017-06-11T12:09:35,29.701729662121394,-158.000980920748,22.9440098602441,0.0300685072664676,0.9206356915684292,0.341685943991235,0.0837290524485656,5.36456931324249e-05,
2352,2017-06-11T12:15:00,29.6866198675372,-158.00093054023398,23.0121631730864,0.0327817918712181,0.930039113664463,0.284631991966354,0.0826487394957984,5.31367366386548e-05,
2353,2017-06-11T12:20:26,29.6714530778555,-158.000822965948,23.0840076061098,0.0335979461139841,0.9106078771817048,0.40006888981095895,0.0808578151260504,5.08329163865541e-05,
2354,2017-06-11T12:25:51,29.656453621329003,-158.00075915828,23.111834233330693,0.0311268655975205,0.8997652924606601,0.331644900175447,0.0791878991596639,5.1465357983192795e-05,
2355,2017-06-11T12:31:16,29.641273769844197,-158.00098187543801,23.122223698769695,0.0341300104561552,0.955304581005105,0.339151672994509,0.0867587394957983,5.22768371848735e-05,1.57019314285714
2356,2017-06-11T13:15:22,29.5820544719309,-158.001959336535,23.0878076501922,0.0357062897588913,0.930966228343244,0.227670040791617,0.0902359663865546,5.1272444117646996e-05,
2357,2017-06-11T13:20:48,29.5820526854895,-158.001958306654,23.088370617954197,0.0336019489888695,0.9492667155687672,0.252132748953445,0.0904041680672269,5.12685181512604e-05,
2358,2017-06-11T13:26:13,29.5820557707827,-158.00195433715402,23.090756780704695,0.0337465478747599,0.934791465782922,0.304625619247028,0.0891327731092437,5.1901049999999987e-05,
2359,2017-06-11T13:31:38,29.5820615983837,-158.001951892884,23.090769626107697,0.0330122786078031,0.978179306183866,0.25257329301928605,0.0892727394957984,5.14017302521007e-05,
2360,2017-06-11T13:37:04,29.5820576068441,-158.001967439329,23.0966410380785,0.0327721530937668,0.9541995225548,0.281506539808859,0.0907835294117647,5.115556764705871e-05,
2361,2017-06-11T13:42:29,29.5820582648559,-158.001951926886,23.094014614920997,0.0334220031175123,0.918287510582918,0.283618291083278,0.0884668235294118,5.01096811764707e-05,
2362,2017-06-11T13:47:54,29.5820576263407,-158.001957996117,23.095382592002696,0.0322958515330353,0.9730747786711128,0.280013461208532,0.0914351596638656,5.38128151260501e-05,
2363,2017-06-11T13:53:20,29.5820658096822,-158.001957870874,23.092356956620804,0.0328630674308739,0.92650923518682,0.294416665944988,0.0903085714285715,5.14109810924369e-05,
2364,2017-06-11T13:58:45,29.582062993088304,-158.001968248335,23.095262101013397,0.034920990646586,0.9268471612235392,0.406552970951566,,,1.5529
2365,2017-06-11T14:04:10,29.5820616669687,-158.00197007264904,23.094769741854602,,,,,,1.55396
2366,2017-06-11T14:09:36,29.582067216258306,-158.001971277997,23.0973279100753,0.030746993800516008,0.857555762061996,0.204765149266848,0.0891090756302521,5.0700809873949e-05,
2367,2017-06-11T14:15:01,29.5820609357707,-158.001958812064,23.092396724426305,0.0302085404594816,0.8560023864638041,0.254372804173753,0.0880662857142858,5.02789038655459e-05,
2368,2017-06-11T14:20:26,29.5820584261364,-158.00196318335,23.0911408046283,0.0289702966109852,0.882434870920485,0.234361878262619,0.0870685714285715,5.02065668067223e-05,
2369,2017-06-11T14:25:52,29.5820610320333,-158.00197112537202,23.0919833345962,0.0303649243893221,0.843907192850627,0.21360314284111304,0.088159462184874,5.0591627394957395e-05,
2370,2017-06-11T14:31:17,29.5820640381672,-158.001957282179,23.0907610862861,0.0301991402964549,0.832548062316489,0.234805090108264,0.0874495588235294,5.09815926207979e-05,1.57122285714286
2371,2017-06-11T15:15:23,29.582064129807897,-158.00196152118602,23.076283844041,0.0312428723217567,0.8317378277975629,0.266191661195203,0.0932904201680673,5.20093525210086e-05,
2372,2017-06-11T15:20:48,29.5820622821906,-158.001967616737,23.077398645777397,0.031141492973398,0.8490094110642901,0.252116164481563,0.0986327394957983,5.152979798319339e-05,
2373,2017-06-11T15:26:13,29.582057518284607,-158.001959365403,23.077375453961,0.0308247758093253,0.8746567301300329,0.262252962496364,0.0991996638655462,4.97979504201682e-05,
2374,2017-06-11T15:31:39,29.5820578382687,-158.001961392513,23.0706640897441,0.0308118835213583,0.832871460961155,0.206837517184444,0.0988106218487395,4.932990302521021e-05,
2375,2017-06-11T15:37:04,29.5820640660669,-158.001965467399,23.072397812505105,0.0300720859834388,0.835451939014723,0.269955582749233,0.0972100840336135,5.1168428571428714e-05,
2376,2017-06-11T15:42:29,29.5820615723669,-158.001957184596,23.0695170601583,0.0303966483114389,0.8160864855242119,0.23376163725486104,0.0944301176470588,4.88628484033614e-05,
2377,2017-06-11T15:47:55,29.582059000086304,-158.001955936477,23.0646541906174,0.0306741320471672,0.8235544806814631,0.24725021311872894,0.0945160336134454,5.0318163529411795e-05,
2378,2017-06-11T15:53:20,29.582060331332002,-158.00196086027398,23.058289437968,0.0305724668551007,0.8138887451846128,0.20097685666341894,0.0943290756302521,4.8665512184874105e-05,
2379,2017-06-11T15:58:45,29.5820572680913,-158.00197018018,23.0541177727523,0.0295977374455606,0.8322072099766591,0.189197442378707,,,1.56085
2380,2017-06-11T16:04:11,29.582056334432696,-158.001973790905,23.052357281535002,,,,,,1.55984678571429
2381,2017-06-11T16:09:36,29.582062654892802,-158.001979473211,23.048282200122298,,,,0.0921176470588235,5.04148235294117e-05,
2382,2017-06-11T16:15:01,29.582056640528307,-158.00195933535602,23.0474310714631,0.0293884036167407,0.852208355704573,0.246860666367657,0.0967244369747899,5.024072722689071e-05,
2383,2017-06-11T16:20:27,29.5820590322509,-158.001949856744,23.0461026272095,,,,0.0937119327731093,5.36467512605044e-05,
2384,2017-06-11T16:25:52,29.582063328798494,-158.001971370331,23.0435813010087,,,,0.0919966386554622,5.08583223529414e-05,
2385,2017-06-11T16:31:17,29.5820630848722,-158.001973237114,23.041878144000396,0.0296401586165673,0.862437828898457,0.267372858386377,0.0920156774513519,5.149049375886621e-05,1.550992
2386,2017-06-11T17:15:23,29.582060783534693,-158.001964210429,23.0321025249826,0.0306272266587471,0.7901536358311171,0.213607798628763,0.0925028571428572,4.96467781512603e-05,
2387,2017-06-11T17:20:49,29.5820579736222,-158.001974118216,23.031392551381,0.0303350174490899,0.8073649554289971,0.273161405530989,0.0903521344537815,4.97761094117645e-05,
2388,2017-06-11T17:26:14,29.582060259198,-158.001972687653,23.0301377689222,0.0311656425553836,0.8173642445526959,0.282162014554951,0.0910013445378151,5.03827840336133e-05,
2389,2017-06-11T17:31:39,29.582058456139602,-158.001969143086,23.0307623417445,0.0314181644985129,0.7930522138005001,0.20673673004169,0.0895038655462185,4.88281915966385e-05,
2390,2017-06-11T17:37:05,29.5820609881604,-158.001957596845,23.031754777220502,0.0306887751046262,0.791444552760404,0.19985083873038,0.0839636974789916,5.04238487394955e-05,
2391,2017-06-11T17:42:30,29.582061379397203,-158.00196382777398,23.0304178845521,0.0317027376010891,0.791218753734591,0.192317617338824,0.0840536470588235,5.04118452100838e-05,
