,time,lat,lon,depth,Station,Cast,RosPos,CTD_Temperature,CTD_Salinity,CTD_Oxygen,CTD_Chloropigment,Potential_Temperature,Potential_Density,Bottle_Oxygen,PO4,SiO4,Psi,Chlorophyll,Pheopigment
0,2019-04-10T06:56:11,21.342,-158.273,11.6,1,1,1,25.142,34.496,211.6,0.8492,25.139,22.9198,210.3,,,,,
1,2019-04-10T06:56:17,21.342,-158.273,12.0,1,1,2,25.138,34.496,211.6,0.8491,25.135,22.9211,,,,,,
2,2019-04-10T06:56:22,21.342,-158.273,11.3,1,1,3,25.143,34.497,211.6,0.8491,25.141,22.9203,,,,,,
3,2019-04-10T06:56:26,21.342,-158.273,11.9,1,1,4,25.14,34.496,211.6,0.8494,25.137,22.9205,,,,,,
4,2019-04-10T06:56:29,21.342,-158.273,11.5,1,1,5,25.142,34.496,211.6,0.8491,25.139,22.9198,,,,,,
5,2019-04-10T06:56:33,21.342,-158.273,11.5,1,1,6,25.142,34.496,211.6,0.8492,25.139,22.9198,,,,,,
6,2019-04-10T06:56:38,21.342,-158.273,12.0,1,1,7,25.139,34.496,211.6,0.8492,25.136,22.9208,,,,,,
7,2019-04-10T06:56:41,21.342,-158.273,11.3,1,1,8,25.143,34.497,211.6,0.8490000000000001,25.141,22.9203,,,,,,
8,2019-04-10T06:56:45,21.342,-158.273,11.6,1,1,9,25.141,34.496,211.6,0.8492,25.138,22.9201,,,,,,
9,2019-04-10T06:56:49,21.342,-158.273,11.7,1,1,10,25.141,34.496,211.6,0.8493,25.138,22.9201,,,,,,
10,2019-04-10T06:56:53,21.342,-158.273,11.6,1,1,11,25.141,34.496,211.6,0.8492,25.138,22.9201,,,,,,
11,2019-04-10T06:56:57,21.342,-158.273,11.6,1,1,12,25.141,34.496,211.6,0.8492,25.138,22.9201,,,,,,
12,2019-04-10T06:57:00,21.342,-158.273,11.2,1,1,13,25.144,34.497,211.6,0.8490000000000001,25.142,22.92,,,,,,
13,2019-04-10T06:57:04,21.342,-158.273,12.1,1,1,14,25.137,34.496,211.6,0.8488,25.134,22.9214,,,,,,
14,2019-04-10T06:57:08,21.342,-158.273,11.3,1,1,15,25.143,34.497,211.6,0.8491,25.141,22.9203,,,,,,
15,2019-04-10T06:57:12,21.342,-158.273,11.7,1,1,16,25.141,34.496,211.6,0.8493,25.138,22.9201,,,,,,
16,2019-04-10T06:57:17,21.342,-158.273,11.5,1,1,17,25.142,34.496,211.6,0.8491,25.139,22.9198,,,,,,
17,2019-04-10T06:57:21,21.342,-158.273,11.9,1,1,18,25.14,34.496,211.6,0.8494,25.137,22.9205,,,,,,
18,2019-04-10T06:57:25,21.342,-158.273,11.3,1,1,19,25.143,34.497,211.6,0.8490000000000001,25.141,22.9203,,,,,,
19,2019-04-10T06:57:29,21.342,-158.273,11.8,1,1,20,25.14,34.496,211.6,0.8493,25.137,22.9205,,,,,,
20,2019-04-10T06:57:48,21.342,-158.273,12.0,1,1,21,25.139,34.496,211.6,0.8492,25.136,22.9208,,,,,,
21,2019-04-10T06:57:53,21.342,-158.273,11.2,1,1,22,25.143,34.497,211.6,0.8490000000000001,25.141,22.9203,,,,,,
22,2019-04-10T06:57:58,21.342,-158.273,11.9,1,1,23,25.14,34.496,211.6,0.8494,25.137,22.9205,,,,,,
23,2019-04-10T06:58:12,21.342,-158.273,11.2,1,1,24,25.144,34.497,211.6,0.8490000000000001,25.142,22.92,,,,,,
24,2019-04-13T04:49:11,31.091,-158.001,1001.7,2,1,1,3.559,34.41,9.0,0.1978,3.486,27.3684,7.7,,,,,
25,2019-04-13T04:55:04,31.091,-158.001,799.4,2,1,2,4.243,34.238,25.7,0.1982,4.182,27.1612,25.2,,,,,
26,2019-04-13T05:00:33,31.091,-158.001,600.0,2,1,3,5.6179999999999986,34.07,93.9,0.192,5.567,26.8714,94.2,,,,,
27,2019-04-13T05:06:03,31.091,-158.001,401.3,2,1,4,9.368,34.155,204.1,0.1797,9.323,26.4049,204.1,,,,,
28,2019-04-13T05:11:48,31.091,-158.001,201.9,2,1,5,13.634,34.447,215.5,0.1831,13.605,25.8423,214.8,,,,,
29,2019-04-13T05:13:59,31.091,-158.001,149.4,2,1,6,15.583,34.644,219.0,0.2334,15.56,25.5742,218.3,,,,,
30,2019-04-13T05:15:27,31.091,-158.001,125.6,2,1,7,16.576,34.787,227.7,0.3588,16.555999999999994,25.4563,,,,,,
31,2019-04-13T05:15:30,31.091,-158.001,128.8,2,1,8,16.572,34.783,227.8,0.3515,16.551,25.4543,,,,,,
32,2019-04-13T05:15:33,31.091,-158.001,127.9,2,1,9,16.526,34.775,226.6,0.3387,16.505,25.4589,,,,,,
33,2019-04-13T05:17:23,31.091,-158.001,102.2,2,1,10,17.697,35.011,234.1,0.5069,17.68,25.3601,234.6,,,,,
34,2019-04-13T05:17:29,31.091,-158.001,101.9,2,1,11,17.701,35.012,234.1,0.5063,17.684,25.3599,,,,,,
35,2019-04-13T05:17:32,31.091,-158.001,101.1,2,1,12,17.703,35.011,234.2,0.5031,17.686,25.3586,,,,,,
36,2019-04-13T05:17:36,31.091,-158.001,103.8,2,1,13,17.641,34.997,233.5,0.5042,17.623,25.363000000000003,,,,,,
37,2019-04-13T05:19:07,31.091,-158.001,76.5,2,1,14,18.0,35.053000000000004,235.1,0.3372,17.987000000000005,25.317,234.2,,,,,
38,2019-04-13T05:19:34,31.091,-158.001,76.4,2,1,15,18.0,35.053000000000004,235.1,0.3372,17.987000000000005,25.317,,,,,,
39,2019-04-13T05:19:51,31.091,-158.001,77.6,2,1,16,17.977,35.049,235.1,0.3527,17.964000000000006,25.3196,,,,,,
40,2019-04-13T05:21:22,31.091,-158.001,48.2,2,1,17,18.37,35.119,234.4,0.2628,18.362,25.2745,234.6,,,,,
41,2019-04-13T05:21:34,31.091,-158.001,46.8,2,1,18,18.382,35.12,234.2,0.2615,18.374,25.2722,,,,,,
42,2019-04-13T05:21:48,31.091,-158.001,47.6,2,1,19,18.366,35.118,234.5,0.2647,18.358,25.2747,,,,,,
43,2019-04-13T05:23:03,31.091,-158.001,27.0,2,1,20,18.762,35.148,232.9,0.2329,18.757,25.1972,234.4,,,,,
44,2019-04-13T05:24:06,31.091,-158.001,14.8,2,1,21,19.118,35.181999999999995,232.2,0.218,19.115,25.1319,,,,,,
45,2019-04-13T05:24:20,31.091,-158.001,17.7,2,1,22,19.102,35.18,232.2,0.2168,19.099,25.1347,,,,,,
46,2019-04-13T05:24:36,31.091,-158.001,19.3,2,1,23,19.034,35.18,232.3,0.2173,19.031,25.1521,,,,,,
47,2019-04-13T05:25:38,31.091,-158.001,9.2,2,1,24,19.18,35.178000000000004,232.5,0.21600000000000005,19.178,25.1127,233.6,,,,,
48,2019-04-13T06:54:47,31.091,-158.001,399.9,2,2,1,9.558,34.165,209.9,0.1822,9.513,26.3817,,1.16,21.21,,,
49,2019-04-13T06:56:50,31.091,-158.001,350.2,2,2,2,10.456,34.224000000000004,219.0,0.1809,10.414,26.2753,,0.99,16.64,,,
50,2019-04-13T06:58:55,31.091,-158.001,300.2,2,2,3,11.384,34.298,220.1,0.1793,11.345999999999998,26.1664,,0.85,13.18,,,
51,2019-04-13T07:00:57,31.091,-158.001,253.2,2,2,4,12.438,34.376999999999995,216.3,0.1791,12.404000000000002,26.0282,,0.73,10.84,,,
52,2019-04-13T07:03:15,31.091,-158.001,199.4,2,2,5,13.87,34.469,215.8,0.1901,13.841,25.8105,,0.53,7.33,,,
53,2019-04-13T07:04:58,31.091,-158.001,177.2,2,2,6,14.805,34.556999999999995,215.7,0.2042,14.778,25.6795,,0.42,5.79,,,
54,2019-04-13T07:06:30,31.091,-158.001,149.5,2,2,7,15.726,34.664,218.1,0.2373,15.703,25.5575,,0.31,4.65,,,
55,2019-04-13T07:07:47,31.091,-158.001,124.5,2,2,8,16.905,34.844,230.9,0.4051,16.884,25.4229,,0.13,3.27,,,
56,2019-04-13T07:08:50,31.091,-158.001,121.0,2,2,9,17.26,34.914,232.2,0.4425,17.24,25.392,,0.1,2.92,,,
57,2019-04-13T07:09:27,31.091,-158.001,117.2,2,2,10,17.347,34.934,232.3,0.4374,17.327,25.3863,,0.09,2.84,,,
58,2019-04-13T07:10:10,31.091,-158.001,110.0,2,2,11,17.583,34.985,233.9,0.4927,17.564,25.3682,,0.08,2.74,,,
59,2019-04-13T07:10:53,31.091,-158.001,105.9,2,2,12,17.746,35.022,234.2,0.5125,17.727999999999994,25.3567,,0.06,2.52,,,
60,2019-04-13T07:11:34,31.091,-158.001,99.9,2,2,13,17.8,35.034,234.3,0.5043,17.783,25.3525,,0.05,2.49,,,
61,2019-04-13T07:12:13,31.091,-158.001,93.9,2,2,14,17.844,35.038000000000004,234.1,0.4911,17.828,25.3445,,0.06,2.49,,,
62,2019-04-13T07:12:54,31.091,-158.001,89.5,2,2,15,17.95,35.045,234.8,0.4231,17.935,25.3237,,0.05,2.43,,,
63,2019-04-13T07:13:36,31.091,-158.001,84.5,2,2,16,17.989,35.05,234.5,0.3298,17.974,25.3177,,0.05,2.4,,,
64,2019-04-13T07:14:34,31.091,-158.001,77.0,2,2,17,18.097,35.069,235.0,0.3007,18.084,25.3053,,0.05,2.32,,,
65,2019-04-13T07:15:53,31.091,-158.001,46.2,2,2,18,18.574,35.135,232.6,0.2601,18.566,25.2356,,,,,,
66,2019-04-13T07:17:05,31.091,-158.001,26.4,2,2,19,18.989,35.177,232.3,0.2203,18.984,25.1617,,0.05,2.06,,,
67,2019-04-13T07:17:50,31.091,-158.001,17.6,2,2,20,19.147,35.181999999999995,232.3,0.2164,19.144,25.1246,,,,,,
68,2019-04-13T07:18:40,31.091,-158.001,6.4,2,2,21,19.196,35.177,232.5,0.2159,19.195,25.1077,,,,,,
69,2019-04-14T23:54:43,36.91,-158.001,198.3,3,1,1,11.644,34.31,217.8,0.1835,11.619000000000002,26.1254,,,,,,
70,2019-04-14T23:56:59,36.91,-158.001,149.5,3,1,2,12.029000000000002,34.195,229.8,0.1914,12.01,25.9626,,,,,,
71,2019-04-14T23:59:00,36.91,-158.001,126.2,3,1,3,12.403,34.001,249.9,0.2191,12.386,25.7399,,,,,,
72,2019-04-14T23:59:09,36.91,-158.001,124.9,3,1,4,12.404000000000002,34.0,250.5,0.2196,12.387,25.7389,,,,,,
73,2019-04-15T00:00:53,36.91,-158.001,99.9,3,1,5,12.745,33.92,263.8,0.5518,12.732,25.6099,,,,,,
74,2019-04-15T00:00:58,36.91,-158.001,98.5,3,1,6,12.747,33.92,263.9,0.5548,12.734000000000002,25.6094,,,,,,
75,2019-04-15T00:02:42,36.91,-158.001,72.3,3,1,7,12.757,33.886,263.8,0.7216,12.747,25.5804,,,,,,
76,2019-04-15T00:02:51,36.91,-158.001,72.9,3,1,8,12.751,33.887,263.7,0.7293,12.741,25.5824,,,,,,
77,2019-04-15T00:04:34,36.91,-158.001,59.7,3,1,9,12.835,33.876,265.7,1.0107,12.827,25.557,,,,,,
78,2019-04-15T00:04:38,36.91,-158.001,61.3,3,1,10,12.839,33.88,265.6,1.0222,12.831,25.5594,,,,,,
79,2019-04-15T00:06:12,36.91,-158.001,44.7,3,1,11,12.69,33.793,266.7,1.0329,12.684,25.5208,,,,,,
80,2019-04-15T00:06:21,36.91,-158.001,44.8,3,1,12,12.689,33.793,266.7,1.0308,12.683,25.5209,,,,,,
81,2019-04-15T00:08:30,36.91,-158.001,25.2,3,1,13,13.077,33.789,269.0,0.5176,13.074000000000002,25.4407,,,,,,
82,2019-04-15T00:08:36,36.91,-158.001,25.7,3,1,14,13.085,33.79,269.1,0.4933,13.081,25.4399,,,,,,
83,2019-04-15T00:09:52,36.91,-158.001,14.1,3,1,15,13.308,33.777,268.2,0.3738,13.306,25.3849,,,,,,
84,2019-04-15T00:09:55,36.91,-158.001,14.9,3,1,16,13.294,33.778,268.4,0.3773,13.292,25.3885,,,,,,
85,2019-04-15T00:09:58,36.91,-158.001,15.5,3,1,17,13.292,33.779,268.4,0.3715,13.29,25.3897,,,,,,
86,2019-04-15T00:10:01,36.91,-158.001,14.0,3,1,18,13.31,33.777,268.2,0.3733,13.308,25.3845,,,,,,
87,2019-04-15T00:10:04,36.91,-158.001,14.5,3,1,19,13.300999999999998,33.778,268.3,0.3757,13.299,25.3871,,,,,,
88,2019-04-15T00:10:07,36.91,-158.001,15.8,3,1,20,13.29,33.779,268.5,0.3676,13.288,25.3901,,,,,,
89,2019-04-15T00:10:10,36.91,-158.001,14.1,3,1,21,13.309,33.777,268.2,0.3735,13.307,25.3847,,,,,,
90,2019-04-15T00:10:13,36.91,-158.001,14.7,3,1,22,13.298,33.778,268.4,0.3764,13.296,25.3877,,,,,,
91,2019-04-15T00:10:18,36.91,-158.001,15.0,3,1,23,13.293,33.778,268.4,0.3761,13.291,25.3887,,,,,,
92,2019-04-15T00:12:13,36.91,-158.001,6.4,3,1,24,13.394,33.771,267.8,0.3293,13.393,25.3626,,,,,,
93,2019-04-15T02:58:18,36.91,-158.0,988.6,3,3,1,3.366,34.371,13.6,0.1997,3.2960000000000003,27.3556,14.1,3.16,129.01,,,
94,2019-04-15T03:05:00,36.91,-158.0,744.9,3,3,2,4.17,34.215,45.3,0.1978,4.114,27.15,45.1,2.94,102.35,,,
95,2019-04-15T03:11:09,36.91,-158.0,495.5,3,3,3,6.018,34.03,133.2,0.1905,5.975,26.7895,134.3,2.2,57.74,,,
96,2019-04-15T03:14:21,36.91,-158.0,397.2,3,3,4,7.99,34.087,176.8,0.1855,7.95,26.5645,,1.6,35.22,,,
97,2019-04-15T03:16:24,36.91,-158.0,347.2,3,3,5,8.732000000000001,34.103,201.7,0.1835,8.695,26.4641,202.3,1.33,26.72,,,
98,2019-04-15T03:18:22,36.91,-158.0,297.2,3,3,6,9.609,34.147,218.0,0.1827,9.575,26.3573,,1.1,20.33,,,
99,2019-04-15T03:20:17,36.91,-158.0,248.8,3,3,7,10.494000000000002,34.219,219.3,0.1828,10.464,26.2627,218.6,0.98,16.48,,,
100,2019-04-15T03:22:06,36.91,-158.0,197.5,3,3,8,11.486,34.298,216.9,0.1832,11.461,26.1453,216.8,0.85,13.57,,,
101,2019-04-15T03:23:14,36.91,-158.0,175.0,3,3,9,11.836,34.276,220.8,0.1847,11.813,26.0625,,0.77,11.7,,,
102,2019-04-15T03:25:15,36.91,-158.0,150.7,3,3,10,12.009,34.177,230.2,0.1915,11.989,25.9524,,0.63,8.86,,,
103,2019-04-15T03:27:13,36.91,-158.0,124.0,3,3,11,12.374,34.013000000000005,247.7,0.2164,12.358,25.7547,247.2,0.38,5.74,,,
104,2019-04-15T03:30:19,36.91,-158.0,99.7,3,3,12,12.691,33.93,259.2,0.3083,12.678,25.6282,,0.24,4.16,,0.07,0.15
105,2019-04-15T03:32:16,36.91,-158.0,73.4,3,3,13,12.578,33.834,262.3,0.4855,12.568,25.5751,,0.23,3.96,,0.21,0.27
106,2019-04-15T03:33:41,36.91,-158.0,73.0,3,3,14,12.578,33.834,262.3,0.4845,12.568,25.5751,,0.23,3.95,,0.22,0.32
107,2019-04-15T03:34:35,36.91,-158.0,66.7,3,3,15,12.604,33.829,263.3,0.6074,12.595,25.566,,0.22,3.93,,,
108,2019-04-15T03:35:20,36.91,-158.0,59.4,3,3,16,12.638,33.829,264.7,0.7782,12.63,25.5592,263.4,0.21,3.92,,,
109,2019-04-15T03:36:22,36.91,-158.0,54.3,3,3,17,12.651,33.827,265.3,0.8706,12.644,25.555,,0.2,3.91,,0.36,0.49
110,2019-04-15T03:37:06,36.91,-158.0,50.2,3,3,18,12.664,33.812,265.5,0.9367,12.657,25.5407,,0.2,3.87,,0.41,0.51
111,2019-04-15T03:38:08,36.91,-158.0,42.8,3,3,19,12.683,33.797,266.1,1.0076,12.677,25.5252,,0.2,3.82,,0.4,0.5
112,2019-04-15T03:39:02,36.91,-158.0,39.8,3,3,20,12.705,33.79,267.1,1.0684,12.7,25.5154,264.5,0.18,3.73,,,
113,2019-04-15T03:39:47,36.91,-158.0,34.2,3,3,21,12.765,33.793,267.9,1.0595,12.76,25.5058,,0.18,3.69,,,
114,2019-04-15T03:40:54,36.91,-158.0,24.7,3,3,22,13.089,33.818000000000005,268.8,0.6297,13.086,25.4608,266.7,0.17,3.82,,0.25,0.33
115,2019-04-15T03:41:57,36.91,-158.0,14.6,3,3,23,13.238,33.782,267.8,0.5005,13.236,25.4028,,,,,,
116,2019-04-15T03:42:58,36.91,-158.0,4.2,3,3,24,13.323,33.78,267.8,0.4801,13.322,25.3839,,0.17,3.69,,0.2,0.19
117,2019-04-16T10:02:47,41.676,-158.04,989.6,4,1,1,3.28,34.386,19.3,0.199,3.21,27.3756,18.7,3.14,129.92,,,
118,2019-04-16T10:10:39,41.676,-158.04,744.9,4,1,2,3.957,34.246,40.3,0.1974,3.902,27.1965,40.5,2.99,108.05,,,
119,2019-04-16T10:18:57,41.676,-158.04,497.0,4,1,3,4.864,34.042,97.0,0.1931,4.825,26.9357,98.8,2.58,75.81,,,
120,2019-04-16T10:23:57,41.676,-158.04,397.1,4,1,4,6.061,33.989000000000004,141.5,0.1918,6.026,26.7506,,2.14,54.24,,,
121,2019-04-16T10:28:27,41.676,-158.04,297.5,4,1,5,7.331,33.967,191.2,0.1888,7.302,26.5633,193.2,1.62,35.42,,,
122,2019-04-16T10:33:31,41.676,-158.04,199.8,4,1,6,9.232,34.067,225.2,0.1895,9.21,26.3543,,1.12,20.36,,,
123,2019-04-16T10:35:56,41.676,-158.04,174.6,4,1,7,9.665,34.058,228.8,0.2023,9.645,26.2762,,1.02,17.53,,,
124,2019-04-16T10:38:45,41.676,-158.04,149.1,4,1,8,9.602,33.788000000000004,250.4,0.244,9.585,26.075,250.4,0.86,12.96,,,
125,2019-04-16T10:41:22,41.676,-158.04,123.6,4,1,9,9.314,33.439,279.1,0.3674,9.301,25.8484,,0.67,9.0,,,
126,2019-04-16T10:44:14,41.676,-158.04,100.9,4,1,10,9.306,33.424,281.2,0.4237,9.295,25.8376,,0.66,8.97,,,
127,2019-04-16T10:44:17,41.676,-158.04,100.7,4,1,11,9.306,33.424,281.2,0.422,9.295,25.8376,,,,272.41,,
128,2019-04-16T10:46:18,41.676,-158.04,85.2,4,1,12,9.434,33.431,282.2,0.6309,9.425,25.8222,,0.65,8.38,,,
129,2019-04-16T10:47:55,41.676,-158.04,73.7,4,1,13,9.466,33.43,283.3,0.8153,9.458,25.816,281.1,0.63,8.29,,,
130,2019-04-16T10:47:58,41.676,-158.04,77.0,4,1,14,9.462,33.431,283.1,0.7749,9.454,25.8175,,,,346.52,,
131,2019-04-16T10:52:00,41.676,-158.04,44.4,4,1,15,9.463,33.421,284.6,0.9772,9.458,25.8089,,0.64,8.31,,,
132,2019-04-16T10:52:04,41.676,-158.04,46.7,4,1,16,9.465,33.421,284.7,0.9812,9.46,25.8086,,,,358.84,,
133,2019-04-16T10:54:39,41.676,-158.04,24.4,4,1,17,9.648,33.359,288.7,1.0179,9.645,25.7299,286.9,0.63,8.54,,,
134,2019-04-16T10:54:49,41.676,-158.04,24.0,4,1,18,9.659,33.357,288.7,1.0071,9.656,25.7266,,,,286.3,,
135,2019-04-16T10:56:46,41.676,-158.04,15.0,4,1,19,9.673,33.348,289.1,0.9401,9.671,25.7171,,0.64,8.67,,,
136,2019-04-16T10:56:50,41.676,-158.04,14.8,4,1,20,9.673,33.348,289.1,0.9382,9.671,25.7171,,,,198.89,,
137,2019-04-16T10:59:58,41.676,-158.04,7.1,4,1,21,9.67,33.348,288.9,0.9383,9.669,25.7174,286.9,0.64,8.69,,,
138,2019-04-16T11:00:14,41.676,-158.04,5.8,4,1,22,9.671,33.348,289.1,0.939,9.67,25.7172,,,,281.03,,
139,2019-04-16T13:08:19,41.675,-158.04,98.3,4,3,1,9.36,33.435,280.7,0.4439,9.349,25.8375,,,,,,
140,2019-04-16T13:08:24,41.675,-158.04,100.5,4,3,2,9.361,33.435,280.5,0.4559,9.35,25.8373,,,,,,
141,2019-04-16T13:10:28,41.675,-158.04,74.7,4,3,3,9.41,33.431999999999995,282.0,0.588,9.402,25.8266,,,,,,
142,2019-04-16T13:10:33,41.675,-158.04,74.4,4,3,4,9.411,33.431999999999995,282.0,0.5883,9.403,25.8265,,,,,,
143,2019-04-16T13:12:16,41.675,-158.04,44.5,4,3,5,9.491,33.425,285.2,1.1496,9.486,25.8075,,,,,,
144,2019-04-16T13:12:19,41.675,-158.04,45.3,4,3,6,9.492,33.426,285.3,1.1525,9.487,25.8081,,,,,,
145,2019-04-16T13:13:58,41.675,-158.04,25.4,4,3,7,9.64,33.35,288.3,0.9428,9.637,25.7242,,,,,,
146,2019-04-16T13:14:06,41.675,-158.04,24.6,4,3,8,9.642,33.349000000000004,288.4,0.9367,9.639,25.7231,,,,,,
147,2019-04-16T13:15:17,41.675,-158.04,16.2,4,3,9,9.643,33.346,288.7,0.9255,9.641,25.7204,,,,,,
148,2019-04-16T13:15:20,41.675,-158.04,16.3,4,3,10,9.643,33.346,288.7,0.9279,9.641,25.7205,,,,,,
149,2019-04-16T13:15:23,41.675,-158.04,13.6,4,3,11,9.642,33.346,288.4,0.919,9.64,25.7206,,,,,,
150,2019-04-16T13:15:27,41.675,-158.04,16.3,4,3,12,9.643,33.346,288.7,0.9272,9.641,25.7205,,,,,,
151,2019-04-16T13:15:29,41.675,-158.04,16.5,4,3,13,9.643,33.346,288.7,0.9296,9.641,25.7205,,,,,,
152,2019-04-16T13:15:33,41.675,-158.04,13.3,4,3,14,9.641,33.346,288.4,0.9186,9.64,25.7207,,,,,,
153,2019-04-16T13:15:36,41.675,-158.04,17.3,4,3,15,9.644,33.346,288.5,0.9402,9.642,25.7203,,,,,,
154,2019-04-16T13:15:39,41.675,-158.04,14.8,4,3,16,9.643,33.346,288.3,0.9274,9.641,25.7204,,,,,,
155,2019-04-16T13:15:43,41.675,-158.04,15.4,4,3,17,9.643,33.346,288.5,0.9242,9.641,25.7204,,,,,,
156,2019-04-16T13:16:53,41.675,-158.04,5.5,4,3,18,9.64,33.346,288.5,0.9037,9.639,25.7207,,,,,,
157,2019-04-16T13:16:56,41.675,-158.04,5.5,4,3,19,9.641,33.346,288.5,0.9034,9.64,25.7206,,,,,,
158,2019-04-16T13:16:58,41.675,-158.04,4.5,4,3,20,9.64,33.346,288.5,0.9104,9.64,25.7207,,,,,,
159,2019-04-16T13:17:00,41.675,-158.04,4.6,4,3,21,9.64,33.346,288.5,0.9103,9.639,25.7207,,,,,,
160,2019-04-16T13:17:03,41.675,-158.04,5.9,4,3,22,9.641,33.346,288.6,0.8993,9.64,25.7206,,,,,,
161,2019-04-16T13:17:05,41.675,-158.04,5.5,4,3,23,9.64,33.346,288.5,0.9037,9.639,25.7207,,,,,,
162,2019-04-16T13:17:07,41.675,-158.04,4.9,4,3,24,9.64,33.346,288.4,0.9096,9.639,25.7207,,,,,,
163,2019-04-16T16:07:34,41.681,-158.05,17.5,4,4,1,9.633,33.345,288.2,0.9119,9.631,25.7213,,,,,,
164,2019-04-16T16:07:56,41.681,-158.05,16.5,4,4,2,9.632,33.345,288.2,0.916,9.63,25.7215,,,,,,
165,2019-04-16T16:08:11,41.681,-158.05,15.3,4,4,3,9.633,33.345,288.0,0.9092,9.631,25.7213,,,,,,
166,2019-04-16T16:08:22,41.681,-158.05,16.5,4,4,4,9.632,33.345,288.2,0.916,9.63,25.7215,,,,,,
167,2019-04-16T16:08:33,41.681,-158.05,17.9,4,4,5,9.633,33.345,288.3,0.9091,9.631,25.7213,,,,,,
168,2019-04-16T16:08:45,41.681,-158.05,17.8,4,4,6,9.633,33.345,288.3,0.9095,9.631,25.7213,,,,,,
169,2019-04-16T16:08:56,41.681,-158.05,17.9,4,4,7,9.633,33.345,288.3,0.9093,9.631,25.7213,,,,,,
170,2019-04-16T16:09:05,41.681,-158.05,17.6,4,4,8,9.633,33.345,288.3,0.9107,9.631,25.7213,,,,,,
171,2019-04-16T16:09:15,41.681,-158.05,16.8,4,4,9,9.632,33.345,288.2,0.9156,9.63,25.7215,,,,,,
172,2019-04-16T16:09:32,41.681,-158.05,15.3,4,4,10,9.633,33.345,288.0,0.9092,9.631,25.7213,,,,,,
173,2019-04-16T16:09:49,41.681,-158.05,15.7,4,4,11,9.633,33.345,288.0,0.9139,9.631,25.7213,,,,,,
174,2019-04-16T16:09:57,41.681,-158.05,15.0,4,4,12,9.633,33.345,287.9,0.9042,9.631,25.7213,,,,,,
175,2019-04-16T16:10:17,41.681,-158.05,17.3,4,4,13,9.632,33.345,288.2,0.9128,9.63,25.7215,,,,,,
176,2019-04-16T16:10:28,41.681,-158.05,18.1,4,4,14,9.633,33.345,288.3,0.9091,9.631,25.7213,,,,,,
177,2019-04-16T16:10:41,41.681,-158.05,16.1,4,4,15,9.633,33.345,288.1,0.9167,9.631,25.7213,,,,,,
178,2019-04-16T16:10:50,41.681,-158.05,16.0,4,4,16,9.633,33.345,288.1,0.9168,9.631,25.7213,,,,,,
179,2019-04-16T16:10:59,41.681,-158.05,16.6,4,4,17,9.632,33.345,288.2,0.9159,9.63,25.7215,,,,,,
180,2019-04-16T16:11:09,41.681,-158.05,17.5,4,4,18,9.633,33.345,288.2,0.9119,9.631,25.7213,,,,,,
181,2019-04-16T16:11:22,41.681,-158.05,16.2,4,4,19,9.633,33.345,288.1,0.9165,9.631,25.7213,,,,,,
182,2019-04-16T16:11:33,41.681,-158.05,15.6,4,4,20,9.633,33.345,288.0,0.9126,9.631,25.7213,,,,,,
183,2019-04-16T16:11:43,41.681,-158.05,16.1,4,4,21,9.633,33.345,288.1,0.9166,9.631,25.7213,,,,,,
184,2019-04-16T16:12:08,41.681,-158.05,17.8,4,4,22,9.633,33.345,288.3,0.9098,9.631,25.7213,,,,,,
185,2019-04-16T16:12:25,41.681,-158.05,16.6,4,4,23,9.632,33.345,288.2,0.9159,9.63,25.7215,,,,,,
186,2019-04-16T16:12:37,41.681,-158.05,18.6,4,4,24,9.634,33.345,288.2,0.909,9.632,25.7212,,,,,,
187,2019-04-16T17:58:13,41.68,-158.05100000000004,98.1,4,6,1,9.279,33.414,280.6,0.4265,9.268,25.834,,,,,,
188,2019-04-16T17:58:34,41.68,-158.05100000000004,100.1,4,6,2,9.281,33.415,280.6,0.4287,9.27,25.8345,,,,,,
189,2019-04-16T17:58:54,41.68,-158.05100000000004,98.9,4,6,3,9.28,33.415,280.6,0.4258,9.269,25.8347,,,,,,
190,2019-04-16T18:00:41,41.68,-158.05100000000004,75.0,4,6,4,9.278,33.401,281.8,0.541,9.27,25.8236,,,,,,
191,2019-04-16T18:01:02,41.68,-158.05100000000004,74.7,4,6,5,9.279,33.401,281.8,0.5378,9.271,25.8235,,,,,,
192,2019-04-16T18:01:21,41.68,-158.05100000000004,74.8,4,6,6,9.279,33.401,281.8,0.5386,9.271,25.8235,,,,,,
193,2019-04-16T18:01:35,41.68,-158.05100000000004,73.6,4,6,7,9.283,33.401,281.9,0.5324,9.275,25.8228,,,,,,
194,2019-04-16T18:01:52,41.68,-158.05100000000004,74.3,4,6,8,9.279,33.401,281.8,0.5347,9.271,25.8235,,,,,,
195,2019-04-16T18:03:40,41.68,-158.05100000000004,48.7,4,6,9,9.348,33.395,283.9,0.8968,9.343,25.8072,,,,,,
196,2019-04-16T18:04:06,41.68,-158.05100000000004,49.5,4,6,10,9.351,33.395,284.0,0.908,9.346,25.8068,,,,,,
197,2019-04-16T18:04:24,41.68,-158.05100000000004,46.6,4,6,11,9.351,33.394,283.8,0.8917,9.346,25.8059,,,,,,
198,2019-04-16T18:04:39,41.68,-158.05100000000004,49.1,4,6,12,9.349,33.395,284.0,0.9013,9.344,25.8071,,,,,,
